OBJECTID,NAME,PYNAME,MAPID,ID,KIND_NUM,KIND,WIDTH,DIRECTION,TOLL,CONST_ST,UNDCONCRID,SNODEID,ENODEID,FUNCCLASS,LENGTH,DETAILCITY,THROUGH,UNTHRUCRID,OWNERSHIP,ROAD_COND,SPECIAL,ADMINCODEL,ADMINCODER,UFLAG,ONEWAYCRID,ACCESSCRID,SPEEDCLASS,LANENUMS2E,LANENUME2S,LANENUM,VEHCL_TYPE,ELEVATED,STRUCTURE,USEFEECRID,USEFEETYPE,SPDLMTS2E,SPDLMTE2S,SPDSRCS2E,SPDSRCE2S,DC_TYPE,NOPASSCRID,TYPE,Shape_Leng
18600,G7-京新高速公路,g7-jxgsgl,605602,15154648,2,0002|000c,55,2,2,1,,588223,12498011,1,0.108,1,1,,0,1,0,110108,110108,1,,,3,3,,2,11100001110000000000000000000000,0,0,,,1000,,1,,0,,2,0.00103097628
18601,G7-京新高速公路,g7-jxgsgl,605602,15154649,2,0002|000c,55,2,2,1,,12498011,46985400,1,0.040,1,1,,0,1,0,110108,110108,1,,,3,3,,2,11100001110000000000000000000000,0,0,,,1000,,1,,0,,2,0.00038087011
18602,S11-京承高速公路,s11-jcgsgl,605603,15154652,2,0002|000c,55,3,2,1,,466973,12498013,1,0.102,1,1,,0,1,0,110105,110105,1,,,4,,3,2,11100001110000000000000000000000,0,0,,,,900,,1,0,,2,0.00094010020
18603,S11-京承高速公路,s11-jcgsgl,605603,15154653,2,0002|000c,55,3,2,1,,12498013,486448,1,0.079,1,1,,0,1,0,110105,110105,1,,,4,,3,2,11100001110000000000000000000000,0,0,,,,900,,1,0,,2,0.00072800543
18604,S11-京承高速公路,s11-jcgsgl,605603,15154656,2,0002|000c,55,3,1,1,,477799,12498015,1,0.077,1,1,,0,1,0,110105,110105,0,,,5,,3,2,11100001110000000000000000000000,0,0,,,,600,,1,0,,2,0.00069066579
18605,S11-京承高速公路,s11-jcgsgl,605603,15154657,2,0002|000c,55,3,1,1,,12498015,477788,1,0.734,1,1,,0,1,0,110105,110105,0,,,5,,3,2,11100001110000000000000000000000,0,0,,,,600,,1,0,,2,0.00660399559
18606,G6-京藏高速公路,g6-jzgsgl,605547,15154658,2,0002|000c,55,3,1,1,,268563,12498016,1,0.100,1,1,,0,1,0,130730,130730,0,,,3,,3,2,11100001110000000000000000000000,0,0,,,,1000,,1,0,,2,0.00117253505
18607,G6-京藏高速公路,g6-jzgsgl,605547,15154659,2,0002|000c,55,3,1,1,,12498016,12197131,1,0.017,1,1,,0,1,0,130730,130730,0,,,3,,3,2,11100001110000000000000000000000,0,0,,,,1000,,1,0,,2,0.00020254936
18608,六环,lh,605600,15154660,2,0002|000c,55,3,1,1,,263384,12498017,1,0.255,1,1,,0,1,0,110108,110108,0,,,4,,2,2,11100001110000000000000000000000,0,0,,,,800,,1,0,,2,0.00273428795
18609,六环,lh,605600,15154661,2,0002|000c,55,3,1,1,,12498017,263387,1,0.076,1,1,,0,1,0,110108,110108,0,,,4,,2,2,11100001110000000000000000000000,0,0,,,,800,,1,0,,2,0.00081110565
18610,S51-机场第二高速公路,s51-jcdegsgl,605604,15154662,2,0002|000c,55,3,1,1,,500499,12498018,1,0.126,1,1,,0,1,0,110113,110113,0,,,3,,3,2,11100001110000000000000000000000,0,0,,,,1000,,1,0,,2,0.00119722503
18611,S51-机场第二高速公路,s51-jcdegsgl,605604,15154663,2,0002|000c,55,3,1,1,,12498018,503195,1,0.523,1,1,,0,1,0,110113,110113,0,,,3,,3,2,11100001110000000000000000000000,0,0,,,,1000,,1,0,,2,0.00496879082
18612,G45-大广高速公路,g45-dggsgl,605635,15154664,2,0002|000c,55,2,1,1,,12258766,12498019,1,0.127,1,1,,0,1,0,110116,110116,0,,,2,3,,2,11100001110000000000000000000000,0,0,,,1200,,1,,0,,2,0.00149147514
18613,G45-大广高速公路,g45-dggsgl,605635,15154665,2,0002|000c,55,2,1,1,,12498019,222529,1,0.105,1,1,,0,1,0,110116,110116,0,,,2,3,,2,11100001110000000000000000000000,0,0,,,1200,,1,,0,,2,0.00122808397
18614,G45-大广高速公路,g45-dggsgl,605647,15154666,2,0002|000c,55,3,1,1,,209401,12498020,1,0.116,1,1,,0,1,0,110228,110228,0,,,3,,2,2,11100001110000000000000000000000,0,0,,,,1000,,1,0,,2,0.00133636797
18615,G45-大广高速公路,g45-dggsgl,605647,15154667,2,0002|000c,55,3,1,1,,12498020,216554,1,0.040,1,1,,0,1,0,110228,110228,0,,,3,,2,2,11100001110000000000000000000000,0,0,,,,1000,,1,0,,2,0.00046121888
18616,G45-大广高速公路,g45-dggsgl,605647,15154668,2,0002|000c,55,2,1,1,,209416,12498021,1,0.438,1,1,,0,1,0,110228,110228,0,,,3,2,,2,11100001110000000000000000000000,0,0,,,1000,,1,,0,,2,0.00511716129
18617,G45-大广高速公路,g45-dggsgl,605647,15154669,2,0002|000c,55,2,1,1,,12498021,216552,1,0.034,1,1,,0,1,0,110228,110228,0,,,3,2,,2,11100001110000000000000000000000,0,0,,,1000,,1,,0,,2,0.00040242560
18618,G45-大广高速公路,g45-dggsgl,605772,15154670,2,0002|000c,55,3,1,1,,335791,12498022,1,0.303,1,1,,0,1,0,110228,110228,0,,,4,,2,2,11100001110000000000000000000000,0,0,,,,800,,1,0,,2,0.00272413665
18619,G45-大广高速公路,g45-dggsgl,605772,15154671,2,0002|000c,55,3,1,1,,12498022,335174,1,0.524,1,1,,0,1,0,110228,110228,0,,,4,,2,2,11100001110000000000000000000000,0,0,,,,800,,1,0,,2,0.00472565511
18620,G6-京藏高速公路,g6-jzgsgl,605547,15154672,1,000c,55,2,1,1,,260284,12498023,1,0.113,1,1,,0,1,0,110229,110229,0,,,5,2,,2,11100001110000000000000000000000,0,0,,,600,,1,,0,,2,0.00130528237
18621,G6-京藏高速公路,g6-jzgsgl,605547,15154673,1,000c,55,2,1,1,,12498023,268589,1,0.023,1,1,,0,1,0,110229,110229,0,,,5,2,,2,11100001110000000000000000000000,0,0,,,600,,1,,0,,2,0.00026997433
18622,G7-京新高速公路,g7-jxgsgl,605602,15154674,2,0002|000c,55,3,2,1,,46985399,12498024,1,0.035,1,1,,0,1,0,110108,110108,1,,,3,,3,2,11100001110000000000000000000000,0,0,,,,1000,,1,0,,2,0.00033620025
18623,G7-京新高速公路,g7-jxgsgl,605602,15154675,2,0002|000c,55,3,2,1,,12498024,588224,1,0.654,1,1,,0,1,0,110108,110108,1,,,3,,3,2,11100001110000000000000000000000,0,0,,,,1000,,1,0,,2,0.00621921565
18624,S12-首都机场高速公路,s12-sdjcgsgl,605604,15154678,2,0002|000c,55,2,1,1,,506348,12498026,3,0.026,1,1,,0,1,0,110113,110113,1,,,3,3,,2,11100001110000000000000000000000,0,0,,,1000,,1,,0,,2,0.00025536498
18625,S12-首都机场高速公路,s12-sdjcgsgl,605604,15154679,2,0002|000c,55,2,1,1,,12498026,506349,3,0.103,1,1,,0,1,0,110113,110113,1,,,3,3,,2,11100001110000000000000000000000,0,0,,,1000,,1,,0,,2,0.00102257393
18626,G6-京藏高速公路,g6-jzgsgl,605630,15154680,1,000c,55,3,1,1,,171255,12498027,1,0.036,1,1,,0,1,0,110114,110114,0,,,5,,2,2,11100001110000000000000000000000,0,0,,,,600,,1,0,,2,0.00035607826
18627,G6-京藏高速公路,g6-jzgsgl,605630,15154681,1,000c,55,3,1,1,,12498027,182994,1,0.376,1,1,,0,1,0,110114,110114,0,,,5,,2,2,11100001110000000000000000000000,0,0,,,,600,,1,0,,2,0.00379347776
18628,G45-大广高速公路,g45-dggsgl,605646,15154682,2,0002|000c,55,2,1,1,,46982388,12498028,1,0.189,1,1,,0,1,0,110228,110228,0,,,2,3,,2,11100001110000000000000000000000,0,0,,,1200,,1,,0,,2,0.00209245385
18629,G45-大广高速公路,g45-dggsgl,605646,15154683,2,0002|000c,55,2,1,1,,12498028,248051,1,0.107,1,1,,0,1,0,110228,110228,0,,,2,3,,2,11100001110000000000000000000000,0,0,,,1200,,1,,0,,2,0.00117844798
18630,G45-大广高速公路,g45-dggsgl,605751,15154684,2,0002|000c,55,3,1,1,,231290,12498029,1,0.110,1,1,,0,1,0,110228,110228,0,,,3,,2,2,11100001110000000000000000000000,0,0,,,,1000,,1,0,,2,0.00106289789
18631,G45-大广高速公路,g45-dggsgl,605751,15154685,2,0002|000c,55,3,1,1,,12498029,231298,1,0.325,1,1,,0,1,0,110228,110228,0,,,3,,2,2,11100001110000000000000000000000,0,0,,,,1000,,1,0,,2,0.00312818815
18632,G6-京藏高速公路,g6-jzgsgl,605612,15154686,2,0002|000c,55,3,1,1,,1037506,12498030,1,0.063,1,1,,0,1,0,110114,110114,1,,,2,,3,2,11100001110000000000000000000000,0,0,,,,1200,,1,0,,2,0.00062005850
18633,G6-京藏高速公路,g6-jzgsgl,605612,15154687,2,0002|000c,55,3,1,1,,12498030,10610850,1,0.024,1,1,,0,1,0,110114,110114,1,,,2,,3,2,11100001110000000000000000000000,0,0,,,,1200,,1,0,,2,0.00023606238
