OBJECTID,NAME,PYNAME,MAPID,ID,KIND_NUM,KIND,WIDTH,DIRECTION,TOLL,CONST_ST,UNDCONCRID,SNODEID,ENODEID,FUNCCLASS,LENGTH,DETAILCITY,THROUGH,UNTHRUCRID,OWNERSHIP,ROAD_COND,SPECIAL,ADMINCODEL,ADMINCODER,UFLAG,ONEWAYCRID,ACCESSCRID,SPEEDCLASS,LANENUMS2E,LANENUME2S,LANENUM,VEHCL_TYPE,ELEVATED,STRUCTURE,USEFEECRID,USEFEETYPE,SPDLMTS2E,SPDLMTE2S,SPDSRCS2E,SPDSRCE2S,DC_TYPE,NOPASSCRID,TYPE,Shape_Leng
15816,,,605602,699940,2,0b08|0b14,30,1,2,1,,572680,568319,5,0.042,1,0,,0,1,0,110108,110108,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00041055887
15817,,,605602,699941,1,0b14,30,1,2,1,,568320,572681,5,0.043,1,0,,0,1,0,110108,110108,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00048717506
15818,,,605602,699942,1,0b14,30,1,2,1,,572681,20000568419,5,0.087,1,0,,0,1,0,110108,110108,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00096349336
15819,,,605602,699943,1,0b14,30,1,2,1,,568326,582011,5,0.018,1,0,,0,1,0,110108,110108,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00019698122
15820,,,605602,699944,1,0b14,30,1,2,1,,572683,572343,5,0.033,1,0,,0,1,0,110108,110108,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00030379226
15821,,,605602,699945,1,0b14,30,1,2,1,,572682,572683,5,0.046,1,0,,0,1,0,110108,110108,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00041779975
15822,,,605602,699946,1,0b14,30,1,2,1,,20000568422,572685,5,0.033,1,0,,0,1,0,110108,110108,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00036589734
15823,,,605602,699947,1,0b14,30,1,2,1,,572685,572686,5,0.011,1,0,,0,1,0,110108,110108,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00012180993
15824,,,605602,699948,1,0b14,30,1,2,1,,572686,20000568423,5,0.006,1,0,,0,1,0,110108,110108,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00006406560
15825,,,605602,699949,1,0b14,30,1,2,1,,568327,572687,5,0.015,1,0,,0,1,0,110108,110108,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00015820342
15826,,,605602,699950,1,0b14,30,1,2,1,,572687,568335,5,0.025,1,0,,0,1,0,110108,110108,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00026691291
15827,,,605602,699951,1,0b14,30,1,2,1,,568337,572688,5,0.061,1,0,,0,1,0,110108,110108,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00055308675
15828,,,605602,699952,1,0b14,30,1,2,1,,572688,568338,5,0.022,1,0,,0,1,0,110108,110108,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00021018826
15829,,,605602,699953,1,0b14,30,1,2,1,,568338,572690,5,0.079,1,0,,0,1,0,110108,110108,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00091851918
15830,,,605602,699954,1,0b14,30,1,2,1,,572691,572690,5,0.010,1,0,,0,1,0,110108,110108,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00008995500
15831,,,605602,699955,1,0b14,30,1,2,1,,572689,572692,5,0.011,1,0,,0,1,0,110108,110108,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00009999016
15832,,,605602,699956,1,0b14,30,1,2,1,,572692,572691,5,0.040,1,0,,0,1,0,110108,110108,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00036042925
15833,,,605602,699957,1,0b14,30,1,2,1,,568339,572693,5,0.055,1,0,,0,1,0,110108,110108,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00061521092
15834,,,605602,699958,1,0b14,30,1,2,1,,572693,572345,5,0.022,1,0,,0,1,0,110108,110108,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00021973185
15835,,,605602,699959,1,0b14,30,1,2,1,,572345,572694,5,0.014,1,0,,0,1,0,110108,110108,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00014415276
15836,,,605602,699960,2,0b08|0b14,30,1,2,1,,572345,572695,5,0.034,1,0,,0,1,0,110108,110108,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00035621148
